timestamp,load,hour,day_of_week,month,year
2023-08-08 18:00:00,8878.5,18,1,8,2023
2023-08-08 19:00:00,8689.5,19,1,8,2023
2023-08-08 20:00:00,9397.75,20,1,8,2023
2023-08-08 21:00:00,9947.75,21,1,8,2023
2023-08-08 22:00:00,10211.5,22,1,8,2023
2023-08-08 23:00:00,9998.0,23,1,8,2023
2023-08-09 00:00:00,8983.25,0,2,8,2023
2023-08-09 01:00:00,8826.0,1,2,8,2023
2023-08-09 02:00:00,8403.75,2,2,8,2023
2023-08-09 03:00:00,7989.25,3,2,8,2023
2023-08-09 04:00:00,7693.25,4,2,8,2023
2023-08-09 05:00:00,7271.25,5,2,8,2023
2023-08-09 06:00:00,6682.75,6,2,8,2023
2023-08-09 07:00:00,6651.5,7,2,8,2023
2023-08-09 08:00:00,7268.25,8,2,8,2023
2023-08-09 09:00:00,7980.25,9,2,8,2023
2023-08-09 10:00:00,8395.75,10,2,8,2023
2023-08-09 11:00:00,9039.875,11,2,8,2023
2023-08-09 12:00:00,9850.75,12,2,8,2023
2023-08-09 13:00:00,10638.25,13,2,8,2023
2023-08-09 14:00:00,11205.0,14,2,8,2023
2023-08-09 15:00:00,11279.25,15,2,8,2023
2023-08-09 16:00:00,10570.75,16,2,8,2023
2023-08-09 17:00:00,9280.125,17,2,8,2023
2023-08-09 18:00:00,8622.25,18,2,8,2023
2023-08-09 19:00:00,8418.5,19,2,8,2023
2023-08-09 20:00:00,9223.25,20,2,8,2023
2023-08-09 21:00:00,9662.75,21,2,8,2023
2023-08-09 22:00:00,9857.5,22,2,8,2023
2023-08-09 23:00:00,9570.0,23,2,8,2023
2023-08-10 00:00:00,8820.25,0,3,8,2023
2023-08-10 01:00:00,8278.25,1,3,8,2023
2023-08-10 02:00:00,7914.0,2,3,8,2023
2023-08-10 03:00:00,7609.5,3,3,8,2023
2023-08-10 04:00:00,7423.0,4,3,8,2023
2023-08-10 05:00:00,7056.75,5,3,8,2023
2023-08-10 06:00:00,6702.0,6,3,8,2023
2023-08-10 07:00:00,6744.5,7,3,8,2023
2023-08-10 08:00:00,7360.0,8,3,8,2023
2023-08-10 09:00:00,8093.0,9,3,8,2023
2023-08-10 10:00:00,8563.25,10,3,8,2023
2023-08-10 11:00:00,9086.25,11,3,8,2023
2023-08-10 12:00:00,9697.0,12,3,8,2023
2023-08-10 13:00:00,10900.0,13,3,8,2023
2023-08-10 14:00:00,11498.5,14,3,8,2023
2023-08-10 15:00:00,11667.25,15,3,8,2023
2023-08-10 16:00:00,10972.5,16,3,8,2023
2023-08-10 17:00:00,9908.5,17,3,8,2023
2023-08-10 18:00:00,8913.0,18,3,8,2023
2023-08-10 19:00:00,8590.0,19,3,8,2023
2023-08-10 20:00:00,9742.25,20,3,8,2023
2023-08-10 21:00:00,10229.75,21,3,8,2023
2023-08-10 22:00:00,10269.0,22,3,8,2023
2023-08-10 23:00:00,10110.25,23,3,8,2023
2023-08-11 00:00:00,9555.0,0,4,8,2023
2023-08-11 01:00:00,9007.5,1,4,8,2023
2023-08-11 02:00:00,8641.0,2,4,8,2023
2023-08-11 03:00:00,8478.0,3,4,8,2023
2023-08-11 04:00:00,8008.25,4,4,8,2023
2023-08-11 05:00:00,7532.0,5,4,8,2023
2023-08-11 06:00:00,6968.25,6,4,8,2023
2023-08-11 07:00:00,6820.0,7,4,8,2023
2023-08-11 08:00:00,7084.0,8,4,8,2023
2023-08-11 09:00:00,7458.0,9,4,8,2023
2023-08-11 10:00:00,7835.625,10,4,8,2023
2023-08-11 11:00:00,8402.25,11,4,8,2023
2023-08-11 12:00:00,9091.75,12,4,8,2023
2023-08-11 13:00:00,10050.25,13,4,8,2023
2023-08-11 14:00:00,11314.5,14,4,8,2023
2023-08-11 15:00:00,11431.75,15,4,8,2023
2023-08-11 16:00:00,10941.25,16,4,8,2023
2023-08-11 17:00:00,9611.875,17,4,8,2023
2023-08-11 18:00:00,8725.25,18,4,8,2023
2023-08-11 19:00:00,8529.25,19,4,8,2023
2023-08-11 20:00:00,9354.5,20,4,8,2023
2023-08-11 21:00:00,9833.75,21,4,8,2023
2023-08-11 22:00:00,10115.75,22,4,8,2023
2023-08-11 23:00:00,9861.25,23,4,8,2023
2023-08-12 00:00:00,9534.0,0,5,8,2023
2023-08-12 01:00:00,9268.0,1,5,8,2023
2023-08-12 02:00:00,8886.5,2,5,8,2023
2023-08-12 03:00:00,8560.25,3,5,8,2023
2023-08-12 04:00:00,8188.0,4,5,8,2023
2023-08-12 05:00:00,7854.75,5,5,8,2023
2023-08-12 06:00:00,7327.25,6,5,8,2023
2023-08-12 07:00:00,7485.75,7,5,8,2023
2023-08-12 08:00:00,7963.75,8,5,8,2023
2023-08-12 09:00:00,8334.25,9,5,8,2023
2023-08-12 10:00:00,8612.0,10,5,8,2023
2023-08-12 11:00:00,9142.0,11,5,8,2023
2023-08-12 12:00:00,9936.25,12,5,8,2023
2023-08-12 13:00:00,10985.25,13,5,8,2023
2023-08-12 14:00:00,11715.75,14,5,8,2023
2023-08-12 15:00:00,11645.75,15,5,8,2023
2023-08-12 16:00:00,11321.75,16,5,8,2023
2023-08-12 17:00:00,10000.0,17,5,8,2023
2023-08-12 18:00:00,9230.25,18,5,8,2023
2023-08-12 19:00:00,9014.25,19,5,8,2023
2023-08-12 20:00:00,9662.0,20,5,8,2023
2023-08-12 21:00:00,10205.0,21,5,8,2023
2023-08-12 22:00:00,10393.5,22,5,8,2023
2023-08-12 23:00:00,10238.75,23,5,8,2023
2023-08-13 00:00:00,9284.25,0,6,8,2023
2023-08-13 01:00:00,8812.75,1,6,8,2023
2023-08-13 02:00:00,8376.0,2,6,8,2023
2023-08-13 03:00:00,7941.0,3,6,8,2023
2023-08-13 04:00:00,7733.25,4,6,8,2023
2023-08-13 05:00:00,7418.5,5,6,8,2023
2023-08-13 06:00:00,7001.5,6,6,8,2023
2023-08-13 07:00:00,7148.25,7,6,8,2023
2023-08-13 08:00:00,7689.25,8,6,8,2023
2023-08-13 09:00:00,8391.5,9,6,8,2023
2023-08-13 10:00:00,8674.0,10,6,8,2023
2023-08-13 11:00:00,9303.75,11,6,8,2023
2023-08-13 12:00:00,9796.75,12,6,8,2023
2023-08-13 13:00:00,10885.5,13,6,8,2023
2023-08-13 14:00:00,11604.0,14,6,8,2023
2023-08-13 15:00:00,11412.5,15,6,8,2023
2023-08-13 16:00:00,10970.75,16,6,8,2023
2023-08-13 17:00:00,9598.75,17,6,8,2023
2023-08-13 18:00:00,8900.0,18,6,8,2023
2023-08-13 19:00:00,8723.75,19,6,8,2023
2023-08-13 20:00:00,9641.0,20,6,8,2023
2023-08-13 21:00:00,9910.75,21,6,8,2023
2023-08-13 22:00:00,10198.0,22,6,8,2023
2023-08-13 23:00:00,10071.75,23,6,8,2023
2023-08-14 00:00:00,9722.5,0,0,8,2023
2023-08-14 01:00:00,9298.75,1,0,8,2023
2023-08-14 02:00:00,8808.0,2,0,8,2023
2023-08-14 03:00:00,8530.25,3,0,8,2023
2023-08-14 04:00:00,8309.5,4,0,8,2023
2023-08-14 05:00:00,7875.25,5,0,8,2023
2023-08-14 06:00:00,7239.75,6,0,8,2023
2023-08-14 07:00:00,7169.75,7,0,8,2023
2023-08-14 08:00:00,7793.5,8,0,8,2023
2023-08-14 09:00:00,8390.5,9,0,8,2023
2023-08-14 10:00:00,8786.75,10,0,8,2023
2023-08-14 11:00:00,9279.75,11,0,8,2023
2023-08-14 12:00:00,10144.75,12,0,8,2023
2023-08-14 13:00:00,11246.25,13,0,8,2023
2023-08-14 14:00:00,11762.75,14,0,8,2023
2023-08-14 15:00:00,11662.0,15,0,8,2023
2023-08-14 16:00:00,11181.0,16,0,8,2023
2023-08-14 17:00:00,9982.5,17,0,8,2023
2023-08-14 18:00:00,9091.75,18,0,8,2023
2023-08-14 19:00:00,8848.25,19,0,8,2023
2023-08-14 20:00:00,9987.0,20,0,8,2023
2023-08-14 21:00:00,10491.25,21,0,8,2023
2023-08-14 22:00:00,10770.75,22,0,8,2023
2023-08-14 23:00:00,10533.0,23,0,8,2023
2023-08-15 00:00:00,9874.5,0,1,8,2023
2023-08-15 01:00:00,9432.0,1,1,8,2023
2023-08-15 02:00:00,8685.5,2,1,8,2023
2023-08-15 03:00:00,8449.75,3,1,8,2023
2023-08-15 04:00:00,8160.25,4,1,8,2023
2023-08-15 05:00:00,7864.25,5,1,8,2023
2023-08-15 06:00:00,7226.75,6,1,8,2023
2023-08-15 07:00:00,7044.0,7,1,8,2023
2023-08-15 08:00:00,7523.25,8,1,8,2023
2023-08-15 09:00:00,8092.25,9,1,8,2023
2023-08-15 10:00:00,8610.0,10,1,8,2023
2023-08-15 11:00:00,9194.25,11,1,8,2023
2023-08-15 12:00:00,9868.5,12,1,8,2023
2023-08-15 13:00:00,11134.5,13,1,8,2023
2023-08-15 14:00:00,11814.5,14,1,8,2023
2023-08-15 15:00:00,11730.25,15,1,8,2023
2023-08-15 16:00:00,11261.5,16,1,8,2023
2023-08-15 17:00:00,10005.0,17,1,8,2023
2023-08-15 18:00:00,9237.0,18,1,8,2023
2023-08-15 19:00:00,9079.25,19,1,8,2023
2023-08-15 20:00:00,9900.75,20,1,8,2023
2023-08-15 21:00:00,10477.0,21,1,8,2023
2023-08-15 22:00:00,10759.75,22,1,8,2023
2023-08-15 23:00:00,10586.75,23,1,8,2023
2023-08-16 00:00:00,10189.5,0,2,8,2023
2023-08-16 01:00:00,9413.5,1,2,8,2023
2023-08-16 02:00:00,8952.0,2,2,8,2023
2023-08-16 03:00:00,8699.75,3,2,8,2023
2023-08-16 04:00:00,8331.0,4,2,8,2023
2023-08-16 05:00:00,8074.0,5,2,8,2023
2023-08-16 06:00:00,7838.0,6,2,8,2023
2023-08-16 07:00:00,7679.5,7,2,8,2023
2023-08-16 08:00:00,7934.75,8,2,8,2023
2023-08-16 09:00:00,8581.5,9,2,8,2023
2023-08-16 10:00:00,9157.25,10,2,8,2023
2023-08-16 11:00:00,9785.0,11,2,8,2023
2023-08-16 12:00:00,10930.0,12,2,8,2023
2023-08-16 13:00:00,12387.25,13,2,8,2023
2023-08-16 14:00:00,12981.75,14,2,8,2023
2023-08-16 15:00:00,12729.25,15,2,8,2023
2023-08-16 16:00:00,11914.5,16,2,8,2023
2023-08-16 17:00:00,10713.75,17,2,8,2023
2023-08-16 18:00:00,9839.25,18,2,8,2023
2023-08-16 19:00:00,9773.25,19,2,8,2023
2023-08-16 20:00:00,10733.25,20,2,8,2023
2023-08-16 21:00:00,11356.75,21,2,8,2023
2023-08-16 22:00:00,11643.75,22,2,8,2023
2023-08-16 23:00:00,11395.25,23,2,8,2023
2023-08-17 00:00:00,11095.0,0,3,8,2023
2023-08-17 01:00:00,10536.0,1,3,8,2023
2023-08-17 02:00:00,9923.0,2,3,8,2023
2023-08-17 03:00:00,9642.25,3,3,8,2023
2023-08-17 04:00:00,9258.75,4,3,8,2023
2023-08-17 05:00:00,8859.0,5,3,8,2023
2023-08-17 06:00:00,8152.0,6,3,8,2023
2023-08-17 07:00:00,8053.25,7,3,8,2023
2023-08-17 08:00:00,8382.5,8,3,8,2023
2023-08-17 09:00:00,8893.25,9,3,8,2023
2023-08-17 10:00:00,9368.0,10,3,8,2023
2023-08-17 11:00:00,10096.0,11,3,8,2023
2023-08-17 12:00:00,10862.75,12,3,8,2023
2023-08-17 13:00:00,12154.0,13,3,8,2023
2023-08-17 14:00:00,12820.25,14,3,8,2023
2023-08-17 15:00:00,12792.75,15,3,8,2023
2023-08-17 16:00:00,12379.75,16,3,8,2023
2023-08-17 17:00:00,10798.0,17,3,8,2023
2023-08-17 18:00:00,9714.5,18,3,8,2023
2023-08-17 19:00:00,9544.25,19,3,8,2023
2023-08-17 20:00:00,10514.5,20,3,8,2023
2023-08-17 21:00:00,10799.0,21,3,8,2023
2023-08-17 22:00:00,11133.25,22,3,8,2023
2023-08-17 23:00:00,10995.25,23,3,8,2023
2023-08-18 00:00:00,10647.75,0,4,8,2023
2023-08-18 01:00:00,10170.5,1,4,8,2023
2023-08-18 02:00:00,9731.0,2,4,8,2023
2023-08-18 03:00:00,9333.25,3,4,8,2023
2023-08-18 04:00:00,8993.25,4,4,8,2023
2023-08-18 05:00:00,8665.0,5,4,8,2023
2023-08-18 06:00:00,7954.0,6,4,8,2023
2023-08-18 07:00:00,7775.25,7,4,8,2023
2023-08-18 08:00:00,7843.5,8,4,8,2023
2023-08-18 09:00:00,8259.25,9,4,8,2023
2023-08-18 10:00:00,8500.0,10,4,8,2023
2023-08-18 11:00:00,8915.25,11,4,8,2023
2023-08-18 12:00:00,9620.5,12,4,8,2023
2023-08-18 13:00:00,10775.75,13,4,8,2023
2023-08-18 14:00:00,11737.5,14,4,8,2023
2023-08-18 15:00:00,11669.75,15,4,8,2023
2023-08-18 16:00:00,11275.75,16,4,8,2023
2023-08-18 17:00:00,10107.75,17,4,8,2023
2023-08-18 18:00:00,9174.5,18,4,8,2023
2023-08-18 19:00:00,9176.625,19,4,8,2023
2023-08-18 20:00:00,9937.5,20,4,8,2023
2023-08-18 21:00:00,10589.5,21,4,8,2023
2023-08-18 22:00:00,10887.25,22,4,8,2023
2023-08-18 23:00:00,10821.25,23,4,8,2023
2023-08-19 00:00:00,10541.25,0,5,8,2023
2023-08-19 01:00:00,10076.75,1,5,8,2023
2023-08-19 02:00:00,9419.125,2,5,8,2023
2023-08-19 03:00:00,9115.75,3,5,8,2023
2023-08-19 04:00:00,8709.0,4,5,8,2023
2023-08-19 05:00:00,8358.25,5,5,8,2023
2023-08-19 06:00:00,7698.75,6,5,8,2023
2023-08-19 07:00:00,7610.5,7,5,8,2023
2023-08-19 08:00:00,7717.75,8,5,8,2023
2023-08-19 09:00:00,8151.0,9,5,8,2023
2023-08-19 10:00:00,8422.0,10,5,8,2023
2023-08-19 11:00:00,9008.5,11,5,8,2023
2023-08-19 12:00:00,9870.0,12,5,8,2023
2023-08-19 13:00:00,11227.0,13,5,8,2023
2023-08-19 14:00:00,12113.0,14,5,8,2023
2023-08-19 15:00:00,12059.0,15,5,8,2023
2023-08-19 16:00:00,11690.5,16,5,8,2023
2023-08-19 17:00:00,10438.5,17,5,8,2023
2023-08-19 18:00:00,9390.0,18,5,8,2023
2023-08-19 19:00:00,9241.875,19,5,8,2023
2023-08-19 20:00:00,10142.25,20,5,8,2023
2023-08-19 21:00:00,10487.125,21,5,8,2023
2023-08-19 22:00:00,10710.0,22,5,8,2023
2023-08-19 23:00:00,10298.5,23,5,8,2023
2023-08-20 00:00:00,10086.75,0,6,8,2023
2023-08-20 01:00:00,9813.5,1,6,8,2023
2023-08-20 02:00:00,9125.375,2,6,8,2023
2023-08-20 03:00:00,8893.5,3,6,8,2023
2023-08-20 04:00:00,8630.0,4,6,8,2023
2023-08-20 05:00:00,8191.0,5,6,8,2023
2023-08-20 06:00:00,7566.75,6,6,8,2023
2023-08-20 07:00:00,7559.75,7,6,8,2023
2023-08-20 08:00:00,7957.75,8,6,8,2023
2023-08-20 09:00:00,8413.5,9,6,8,2023
2023-08-20 10:00:00,8851.25,10,6,8,2023
2023-08-20 11:00:00,9393.5,11,6,8,2023
2023-08-20 12:00:00,10199.0,12,6,8,2023
2023-08-20 13:00:00,11435.875,13,6,8,2023
2023-08-20 14:00:00,11994.625,14,6,8,2023
2023-08-20 15:00:00,12000.5,15,6,8,2023
2023-08-20 16:00:00,11535.75,16,6,8,2023
2023-08-20 17:00:00,10154.25,17,6,8,2023
2023-08-20 18:00:00,9287.0,18,6,8,2023
2023-08-20 19:00:00,9204.25,19,6,8,2023
2023-08-20 20:00:00,10221.25,20,6,8,2023
2023-08-20 21:00:00,10511.75,21,6,8,2023
2023-08-20 22:00:00,10752.25,22,6,8,2023
2023-08-20 23:00:00,10595.75,23,6,8,2023
2023-08-21 00:00:00,10076.0,0,0,8,2023
2023-08-21 01:00:00,9660.25,1,0,8,2023
2023-08-21 02:00:00,9142.875,2,0,8,2023
2023-08-21 03:00:00,9012.25,3,0,8,2023
2023-08-21 04:00:00,8712.25,4,0,8,2023
2023-08-21 05:00:00,8411.5,5,0,8,2023
2023-08-21 06:00:00,7913.25,6,0,8,2023
2023-08-21 07:00:00,7761.25,7,0,8,2023
2023-08-21 08:00:00,8122.5,8,0,8,2023
2023-08-21 09:00:00,8633.25,9,0,8,2023
2023-08-21 10:00:00,9033.75,10,0,8,2023
2023-08-21 11:00:00,9666.75,11,0,8,2023
2023-08-21 12:00:00,10588.75,12,0,8,2023
2023-08-21 13:00:00,11922.25,13,0,8,2023
2023-08-21 14:00:00,12415.5,14,0,8,2023
2023-08-21 15:00:00,12258.0,15,0,8,2023
2023-08-21 16:00:00,11632.25,16,0,8,2023
2023-08-21 17:00:00,10094.25,17,0,8,2023
2023-08-21 18:00:00,9346.25,18,0,8,2023
2023-08-21 19:00:00,9261.75,19,0,8,2023
2023-08-21 20:00:00,9985.5,20,0,8,2023
2023-08-21 21:00:00,10282.0,21,0,8,2023
2023-08-21 22:00:00,10635.0,22,0,8,2023
2023-08-21 23:00:00,10517.0,23,0,8,2023
2023-08-22 00:00:00,10040.0,0,1,8,2023
2023-08-22 01:00:00,9644.25,1,1,8,2023
2023-08-22 02:00:00,9236.75,2,1,8,2023
2023-08-22 03:00:00,8860.25,3,1,8,2023
2023-08-22 04:00:00,8592.0,4,1,8,2023
2023-08-22 05:00:00,8192.25,5,1,8,2023
2023-08-22 06:00:00,7684.25,6,1,8,2023
2023-08-22 07:00:00,7714.0,7,1,8,2023
2023-08-22 08:00:00,8037.25,8,1,8,2023
2023-08-22 09:00:00,8758.0,9,1,8,2023
2023-08-22 10:00:00,9130.75,10,1,8,2023
2023-08-22 11:00:00,9457.25,11,1,8,2023
2023-08-22 12:00:00,10325.0,12,1,8,2023
2023-08-22 13:00:00,11394.75,13,1,8,2023
2023-08-22 14:00:00,11805.75,14,1,8,2023
2023-08-22 15:00:00,11758.75,15,1,8,2023
2023-08-22 16:00:00,11309.25,16,1,8,2023
2023-08-22 17:00:00,10104.75,17,1,8,2023
2023-08-22 18:00:00,9224.0,18,1,8,2023
2023-08-22 19:00:00,9200.75,19,1,8,2023
2023-08-22 20:00:00,10056.25,20,1,8,2023
2023-08-22 21:00:00,10317.0,21,1,8,2023
2023-08-22 22:00:00,10465.5,22,1,8,2023
2023-08-22 23:00:00,10243.25,23,1,8,2023
2023-08-23 00:00:00,9626.0,0,2,8,2023
2023-08-23 01:00:00,9213.5,1,2,8,2023
2023-08-23 02:00:00,8896.5,2,2,8,2023
2023-08-23 03:00:00,8682.75,3,2,8,2023
2023-08-23 04:00:00,8339.5,4,2,8,2023
2023-08-23 05:00:00,8038.75,5,2,8,2023
2023-08-23 06:00:00,7455.25,6,2,8,2023
2023-08-23 07:00:00,7349.25,7,2,8,2023
2023-08-23 08:00:00,7655.75,8,2,8,2023
2023-08-23 09:00:00,8461.75,9,2,8,2023
2023-08-23 10:00:00,9027.75,10,2,8,2023
2023-08-23 11:00:00,9658.5,11,2,8,2023
2023-08-23 12:00:00,10481.5,12,2,8,2023
2023-08-23 13:00:00,11676.0,13,2,8,2023
2023-08-23 14:00:00,12312.5,14,2,8,2023
2023-08-23 15:00:00,12001.5,15,2,8,2023
2023-08-23 16:00:00,11512.75,16,2,8,2023
2023-08-23 17:00:00,10187.375,17,2,8,2023
2023-08-23 18:00:00,9459.25,18,2,8,2023
2023-08-23 19:00:00,9566.5,19,2,8,2023
2023-08-23 20:00:00,10149.25,20,2,8,2023
2023-08-23 21:00:00,10527.0,21,2,8,2023
2023-08-23 22:00:00,10871.0,22,2,8,2023
2023-08-23 23:00:00,10586.75,23,2,8,2023
2023-08-24 00:00:00,10291.25,0,3,8,2023
2023-08-24 01:00:00,9592.0,1,3,8,2023
2023-08-24 02:00:00,9087.375,2,3,8,2023
2023-08-24 03:00:00,8826.5,3,3,8,2023
2023-08-24 04:00:00,8680.0,4,3,8,2023
2023-08-24 05:00:00,8287.75,5,3,8,2023
2023-08-24 06:00:00,7818.5,6,3,8,2023
2023-08-24 07:00:00,7948.25,7,3,8,2023
2023-08-24 08:00:00,8383.875,8,3,8,2023
2023-08-24 09:00:00,8947.5,9,3,8,2023
2023-08-24 10:00:00,9326.75,10,3,8,2023
2023-08-24 11:00:00,9751.5,11,3,8,2023
2023-08-24 12:00:00,10740.5,12,3,8,2023
2023-08-24 13:00:00,11689.0,13,3,8,2023
2023-08-24 14:00:00,12379.75,14,3,8,2023
2023-08-24 15:00:00,12255.125,15,3,8,2023
2023-08-24 16:00:00,11627.25,16,3,8,2023
2023-08-24 17:00:00,10365.625,17,3,8,2023
2023-08-24 18:00:00,9675.75,18,3,8,2023
2023-08-24 19:00:00,9793.5,19,3,8,2023
2023-08-24 20:00:00,10618.5,20,3,8,2023
2023-08-24 21:00:00,11034.0,21,3,8,2023
2023-08-24 22:00:00,11152.0,22,3,8,2023
2023-08-24 23:00:00,10960.5,23,3,8,2023
2023-08-25 00:00:00,10910.5,0,4,8,2023
2023-08-25 01:00:00,10203.25,1,4,8,2023
2023-08-25 02:00:00,9351.0,2,4,8,2023
2023-08-25 03:00:00,9239.25,3,4,8,2023
2023-08-25 04:00:00,8983.25,4,4,8,2023
2023-08-25 05:00:00,8412.0,5,4,8,2023
2023-08-25 06:00:00,7764.0,6,4,8,2023
2023-08-25 07:00:00,7544.25,7,4,8,2023
2023-08-25 08:00:00,7561.25,8,4,8,2023
2023-08-25 09:00:00,7793.75,9,4,8,2023
2023-08-25 10:00:00,8173.75,10,4,8,2023
2023-08-25 11:00:00,8650.75,11,4,8,2023
2023-08-25 12:00:00,9088.25,12,4,8,2023
2023-08-25 13:00:00,9888.5,13,4,8,2023
2023-08-25 14:00:00,10961.0,14,4,8,2023
2023-08-25 15:00:00,11077.25,15,4,8,2023
2023-08-25 16:00:00,10489.5,16,4,8,2023
2023-08-25 17:00:00,9411.25,17,4,8,2023
2023-08-25 18:00:00,8879.75,18,4,8,2023
2023-08-25 19:00:00,9098.5,19,4,8,2023
2023-08-25 20:00:00,10005.0,20,4,8,2023
2023-08-25 21:00:00,10385.5,21,4,8,2023
2023-08-25 22:00:00,10594.75,22,4,8,2023
2023-08-25 23:00:00,10252.75,23,4,8,2023
2023-08-26 00:00:00,9937.25,0,5,8,2023
2023-08-26 01:00:00,9469.5,1,5,8,2023
2023-08-26 02:00:00,8652.25,2,5,8,2023
2023-08-26 03:00:00,8460.5,3,5,8,2023
2023-08-26 04:00:00,8222.5,4,5,8,2023
2023-08-26 05:00:00,7935.0,5,5,8,2023
2023-08-26 06:00:00,7396.5,6,5,8,2023
2023-08-26 07:00:00,7252.75,7,5,8,2023
2023-08-26 08:00:00,7792.75,8,5,8,2023
2023-08-26 09:00:00,8341.0,9,5,8,2023
2023-08-26 10:00:00,8712.25,10,5,8,2023
2023-08-26 11:00:00,9148.0,11,5,8,2023
2023-08-26 12:00:00,9990.75,12,5,8,2023
2023-08-26 13:00:00,11403.25,13,5,8,2023
2023-08-26 14:00:00,12240.25,14,5,8,2023
2023-08-26 15:00:00,12308.75,15,5,8,2023
2023-08-26 16:00:00,11748.25,16,5,8,2023
2023-08-26 17:00:00,10628.75,17,5,8,2023
2023-08-26 18:00:00,9549.75,18,5,8,2023
2023-08-26 19:00:00,9622.75,19,5,8,2023
2023-08-26 20:00:00,10652.75,20,5,8,2023
2023-08-26 21:00:00,11155.5,21,5,8,2023
2023-08-26 22:00:00,11428.25,22,5,8,2023
2023-08-26 23:00:00,11177.25,23,5,8,2023
2023-08-27 00:00:00,10554.5,0,6,8,2023
2023-08-27 01:00:00,10089.75,1,6,8,2023
2023-08-27 02:00:00,9413.0,2,6,8,2023
2023-08-27 03:00:00,9234.5,3,6,8,2023
2023-08-27 04:00:00,8832.25,4,6,8,2023
2023-08-27 05:00:00,8501.25,5,6,8,2023
2023-08-27 06:00:00,7971.75,6,6,8,2023
2023-08-27 07:00:00,7833.5,7,6,8,2023
2023-08-27 08:00:00,8116.0,8,6,8,2023
2023-08-27 09:00:00,8805.5,9,6,8,2023
2023-08-27 10:00:00,9126.75,10,6,8,2023
2023-08-27 11:00:00,9759.75,11,6,8,2023
2023-08-27 12:00:00,10455.0,12,6,8,2023
2023-08-27 13:00:00,11386.5,13,6,8,2023
2023-08-27 14:00:00,12095.25,14,6,8,2023
2023-08-27 15:00:00,11588.0,15,6,8,2023
2023-08-27 16:00:00,10816.5,16,6,8,2023
2023-08-27 17:00:00,9410.5,17,6,8,2023
2023-08-27 18:00:00,8824.25,18,6,8,2023
2023-08-27 19:00:00,8956.75,19,6,8,2023
2023-08-27 20:00:00,9549.75,20,6,8,2023
2023-08-27 21:00:00,9463.5,21,6,8,2023
2023-08-27 22:00:00,9248.75,22,6,8,2023
2023-08-27 23:00:00,8864.75,23,6,8,2023
2023-08-28 00:00:00,8217.25,0,0,8,2023
2023-08-28 01:00:00,7903.5,1,0,8,2023
2023-08-28 02:00:00,7600.25,2,0,8,2023
2023-08-28 03:00:00,7380.0,3,0,8,2023
2023-08-28 04:00:00,7164.0,4,0,8,2023
2023-08-28 05:00:00,6827.0,5,0,8,2023
2023-08-28 06:00:00,6477.0,6,0,8,2023
2023-08-28 07:00:00,6492.0,7,0,8,2023
2023-08-28 08:00:00,6872.75,8,0,8,2023
2023-08-28 09:00:00,7345.625,9,0,8,2023
2023-08-28 10:00:00,7567.75,10,0,8,2023
2023-08-28 11:00:00,7814.5,11,0,8,2023
2023-08-28 12:00:00,8069.75,12,0,8,2023
2023-08-28 13:00:00,8524.0,13,0,8,2023
2023-08-28 14:00:00,8545.5,14,0,8,2023
2023-08-28 15:00:00,8657.25,15,0,8,2023
2023-08-28 16:00:00,8271.25,16,0,8,2023
2023-08-28 17:00:00,7419.0,17,0,8,2023
2023-08-28 18:00:00,7024.75,18,0,8,2023
2023-08-28 19:00:00,7305.0,19,0,8,2023
2023-08-28 20:00:00,7617.75,20,0,8,2023
2023-08-28 21:00:00,7560.0,21,0,8,2023
2023-08-28 22:00:00,7621.75,22,0,8,2023
2023-08-28 23:00:00,7448.5,23,0,8,2023
2023-08-29 00:00:00,6943.75,0,1,8,2023
2023-08-29 01:00:00,6715.875,1,1,8,2023
2023-08-29 02:00:00,6494.0,2,1,8,2023
2023-08-29 03:00:00,6368.875,3,1,8,2023
2023-08-29 04:00:00,6265.25,4,1,8,2023
2023-08-29 05:00:00,6035.75,5,1,8,2023
2023-08-29 06:00:00,5862.75,6,1,8,2023
2023-08-29 07:00:00,5965.0,7,1,8,2023
2023-08-29 08:00:00,6236.5,8,1,8,2023
2023-08-29 09:00:00,6775.75,9,1,8,2023
2023-08-29 10:00:00,6872.25,10,1,8,2023
2023-08-29 11:00:00,7169.75,11,1,8,2023
2023-08-29 12:00:00,7487.25,12,1,8,2023
2023-08-29 13:00:00,7968.25,13,1,8,2023
2023-08-29 14:00:00,8301.0,14,1,8,2023
2023-08-29 15:00:00,8330.75,15,1,8,2023
2023-08-29 16:00:00,8120.5,16,1,8,2023
2023-08-29 17:00:00,7600.75,17,1,8,2023
2023-08-29 18:00:00,7212.0,18,1,8,2023
2023-08-29 19:00:00,7581.5,19,1,8,2023
2023-08-29 20:00:00,7844.75,20,1,8,2023
2023-08-29 21:00:00,7701.5,21,1,8,2023
2023-08-29 22:00:00,7676.25,22,1,8,2023
2023-08-29 23:00:00,7657.5,23,1,8,2023
2023-08-30 00:00:00,7070.5,0,2,8,2023
2023-08-30 01:00:00,6771.5,1,2,8,2023
2023-08-30 02:00:00,6346.5,2,2,8,2023
2023-08-30 03:00:00,6181.5,3,2,8,2023
2023-08-30 04:00:00,6034.0,4,2,8,2023
2023-08-30 05:00:00,6017.5,5,2,8,2023
2023-08-30 06:00:00,5842.5,6,2,8,2023
